SOURCEID,MARKET,DISCO_CODE,LOAD_PROFILE,RATE_CLASS,ESG_SOURCEID,MARKET_1,DISCO_CODE_1,PROFILE_CLASS,RATE_CLASS_1,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG
51383,PJM,ATSIPP,C2,PP-GMCF,51383,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0,6484,Y
51384,PJM,ATSIPP,C3,PP-GMCF,51384,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0,6485,Y
51385,PJM,ATSIPP,CG,PP-GMCF,51385,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0,6486,Y
51386,PJM,ATSIPP,CH,PP-GMCF,51386,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0,6487,Y
51387,PJM,ATSIPP,CS,PP-GMCF,51387,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0,6488,Y
51388,PJM,ATSIPP,C1,PP-GMD,51388,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0,6489,Y
51389,PJM,ATSIPP,C3,PP-GMD,51389,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0,6490,Y
51390,PJM,ATSIPP,CG,PP-GMD,51390,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0,6491,Y
51391,PJM,ATSIPP,CH,PP-GMD,51391,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0,6492,Y
51392,PJM,ATSIPP,CS,PP-GMD,51392,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0,6493,Y
51393,PJM,ATSIPP,C1,PP-GMF,51393,PJM,ATSIPP,PP_C1,PP-GMD,SCALAR,SECONDARY,,PA,0,6494,Y
51394,PJM,ATSIPP,C2,PP-GMF,51394,PJM,ATSIPP,PP_C2,PP-GMD,SCALAR,SECONDARY,,PA,0,6495,Y
51395,PJM,ATSIPP,C3,PP-GMF,51395,PJM,ATSIPP,PP_C3,PP-GMD,SCALAR,SECONDARY,,PA,0,6496,Y
51396,PJM,ATSIPP,CG,PP-GMF,51396,PJM,ATSIPP,PP_CG,PP-GMD,SCALAR,SECONDARY,,PA,0,6497,Y
51397,PJM,ATSIPP,CH,PP-GMF,51397,PJM,ATSIPP,PP_CH,PP-GMD,SCALAR,SECONDARY,,PA,0,6498,Y
51398,PJM,ATSIPP,CS,PP-GMF,51398,PJM,ATSIPP,PP_CS,PP-GMD,SCALAR,SECONDARY,,PA,0,6499,Y
51399,PJM,ATSIPP,C1,PP-GPD,51399,PJM,ATSIPP,PP_C1,PP-GPD,SCALAR,PRIMARY,,PA,0,6500,Y
51400,PJM,ATSIPP,C2,PP-GPD,51400,PJM,ATSIPP,PP_C2,PP-GPD,SCALAR,PRIMARY,,PA,0,6501,Y
51401,PJM,ATSIPP,C3,PP-GPD,51401,PJM,ATSIPP,PP_C3,PP-GPD,SCALAR,PRIMARY,,PA,0,6502,Y
51402,PJM,ATSIPP,CG,PP-GPD,51402,PJM,ATSIPP,PP_CG,PP-GPD,SCALAR,PRIMARY,,PA,0,6503,Y
51403,PJM,ATSIPP,CH,PP-GPD,51403,PJM,ATSIPP,PP_CH,PP-GPD,SCALAR,PRIMARY,,PA,0,6504,Y
51404,PJM,ATSIPP,CS,PP-GPD,51404,PJM,ATSIPP,PP_CS,PP-GPD,SCALAR,PRIMARY,,PA,0,6505,Y
51405,PJM,ATSIPP,C1,PP-GPF,51405,PJM,ATSIPP,PP_C1,PP-GPD,SCALAR,PRIMARY,,PA,0,6506,Y
51406,PJM,ATSIPP,C2,PP-GPF,51406,PJM,ATSIPP,PP_C2,PP-GPD,SCALAR,PRIMARY,,PA,0,6507,Y
51407,PJM,ATSIPP,C3,PP-GPF,51407,PJM,ATSIPP,PP_C3,PP-GPD,SCALAR,PRIMARY,,PA,0,6508,Y
51408,PJM,ATSIPP,CG,PP-GPF,51408,PJM,ATSIPP,PP_CG,PP-GPD,SCALAR,PRIMARY,,PA,0,6509,Y
51409,PJM,ATSIPP,CH,PP-GPF,51409,PJM,ATSIPP,PP_CH,PP-GPD,SCALAR,PRIMARY,,PA,0,6510,Y
51410,PJM,ATSIPP,CS,PP-GPF,51410,PJM,ATSIPP,PP_CS,PP-GPD,SCALAR,PRIMARY,,PA,0,6511,Y
51411,PJM,ATSIPP,C1,PP-GS1F,51411,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6512,Y
51412,PJM,ATSIPP,C2,PP-GS1F,51412,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6513,Y
51413,PJM,ATSIPP,C3,PP-GS1F,51413,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6514,Y
51414,PJM,ATSIPP,CG,PP-GS1F,51414,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6515,Y
51415,PJM,ATSIPP,CH,PP-GS1F,51415,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6516,Y
51416,PJM,ATSIPP,CS,PP-GS1F,51416,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6517,Y
51417,PJM,ATSIPP,C1,PP-GSAD,51417,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6518,Y
51418,PJM,ATSIPP,C2,PP-GSAD,51418,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6519,Y
51419,PJM,ATSIPP,C3,PP-GSAD,51419,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6520,Y
51420,PJM,ATSIPP,CG,PP-GSAD,51420,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6521,Y
51421,PJM,ATSIPP,CH,PP-GSAD,51421,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6522,Y
51422,PJM,ATSIPP,CS,PP-GSAD,51422,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6523,Y
51423,PJM,ATSIPP,C1,PP-GSAF,51423,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6524,Y
51424,PJM,ATSIPP,C2,PP-GSAF,51424,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6525,Y
51425,PJM,ATSIPP,C3,PP-GSAF,51425,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6526,Y
51426,PJM,ATSIPP,CG,PP-GSAF,51426,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6527,Y
51427,PJM,ATSIPP,CH,PP-GSAF,51427,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6528,Y
51428,PJM,ATSIPP,CS,PP-GSAF,51428,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6529,Y
51429,PJM,ATSIPP,C1,PP-GSBD,51429,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6530,Y
51430,PJM,ATSIPP,C2,PP-GSBD,51430,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6531,Y
51431,PJM,ATSIPP,C3,PP-GSBD,51431,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6532,Y
51432,PJM,ATSIPP,CG,PP-GSBD,51432,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6533,Y
51433,PJM,ATSIPP,CH,PP-GSBD,51433,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6534,Y
51434,PJM,ATSIPP,CS,PP-GSBD,51434,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6535,Y
51435,PJM,ATSIPP,C1,PP-GSBF,51435,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6536,Y
51436,PJM,ATSIPP,C2,PP-GSBF,51436,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6537,Y
51437,PJM,ATSIPP,C3,PP-GSBF,51437,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6538,Y
51438,PJM,ATSIPP,CG,PP-GSBF,51438,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6539,Y
51439,PJM,ATSIPP,CH,PP-GSBF,51439,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6540,Y
51440,PJM,ATSIPP,CS,PP-GSBF,51440,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6541,Y
51441,PJM,ATSIPP,C1,PP-GSCD,51441,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6542,Y
51442,PJM,ATSIPP,C2,PP-GSCD,51442,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6543,Y
51443,PJM,ATSIPP,C3,PP-GSCD,51443,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6544,Y
51444,PJM,ATSIPP,CG,PP-GSCD,51444,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6545,Y
51445,PJM,ATSIPP,CH,PP-GSCD,51445,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6546,Y
51446,PJM,ATSIPP,CS,PP-GSCD,51446,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6547,Y
51447,PJM,ATSIPP,C1,PP-GSCF,51447,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6548,Y
51448,PJM,ATSIPP,C2,PP-GSCF,51448,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6549,Y
51449,PJM,ATSIPP,C3,PP-GSCF,51449,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6550,Y
51450,PJM,ATSIPP,CG,PP-GSCF,51450,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6551,Y
51451,PJM,ATSIPP,CH,PP-GSCF,51451,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6552,Y
51452,PJM,ATSIPP,CS,PP-GSCF,51452,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6553,Y
51453,PJM,ATSIPP,C1,PP-GSD,51453,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6554,Y
51454,PJM,ATSIPP,C2,PP-GSD,51454,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6555,Y
51455,PJM,ATSIPP,C3,PP-GSD,51455,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6556,Y
51456,PJM,ATSIPP,CG,PP-GSD,51456,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6557,Y
51457,PJM,ATSIPP,CH,PP-GSD,51457,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6558,Y
51458,PJM,ATSIPP,CS,PP-GSD,51458,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6559,Y
51459,PJM,ATSIPP,C1,PP-GSF,51459,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6560,Y
51460,PJM,ATSIPP,C2,PP-GSF,51460,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6561,Y
51461,PJM,ATSIPP,C3,PP-GSF,51461,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6562,Y
51462,PJM,ATSIPP,CG,PP-GSF,51462,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6563,Y
51463,PJM,ATSIPP,CH,PP-GSF,51463,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6564,Y
51464,PJM,ATSIPP,CS,PP-GSF,51464,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6565,Y
51465,PJM,ATSIPP,C1,PP-GSMANF,51465,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6566,Y
51466,PJM,ATSIPP,C2,PP-GSMANF,51466,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6567,Y
51467,PJM,ATSIPP,C3,PP-GSMANF,51467,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6568,Y
51468,PJM,ATSIPP,CG,PP-GSMANF,51468,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6569,Y
51469,PJM,ATSIPP,CH,PP-GSMANF,51469,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6570,Y
51470,PJM,ATSIPP,CS,PP-GSMANF,51470,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6571,Y
51471,PJM,ATSIPP,C1,PP-OHCD,51471,PJM,ATSIPP,PP_C1,PP-OHCD,SCALAR,SECONDARY,,PA,0,6572,Y
51472,PJM,ATSIPP,C2,PP-OHCD,51472,PJM,ATSIPP,PP_C2,PP-OHCD,SCALAR,SECONDARY,,PA,0,6573,Y
51473,PJM,ATSIPP,C3,PP-OHCD,51473,PJM,ATSIPP,PP_C3,PP-OHCD,SCALAR,SECONDARY,,PA,0,6574,Y
51474,PJM,ATSIPP,CG,PP-OHCD,51474,PJM,ATSIPP,PP_CG,PP-OHCD,SCALAR,SECONDARY,,PA,0,6575,Y
51475,PJM,ATSIPP,CH,PP-OHCD,51475,PJM,ATSIPP,PP_CH,PP-OHCD,SCALAR,SECONDARY,,PA,0,6576,Y
51476,PJM,ATSIPP,CS,PP-OHCD,51476,PJM,ATSIPP,PP_CS,PP-OHCD,SCALAR,SECONDARY,,PA,0,6577,Y
51477,PJM,ATSIPP,C1,PP-OHCF,51477,PJM,ATSIPP,PP_C1,PP-OHCD,SCALAR,SECONDARY,,PA,0,6578,Y
51478,PJM,ATSIPP,C2,PP-OHCF,51478,PJM,ATSIPP,PP_C2,PP-OHCD,SCALAR,SECONDARY,,PA,0,6579,Y
51479,PJM,ATSIPP,C3,PP-OHCF,51479,PJM,ATSIPP,PP_C3,PP-OHCD,SCALAR,SECONDARY,,PA,0,6580,Y
51480,PJM,ATSIPP,CG,PP-OHCF,51480,PJM,ATSIPP,PP_CG,PP-OHCD,SCALAR,SECONDARY,,PA,0,6581,Y
51481,PJM,ATSIPP,CH,PP-OHCF,51481,PJM,ATSIPP,PP_CH,PP-OHCD,SCALAR,SECONDARY,,PA,0,6582,Y
51482,PJM,ATSIPP,CS,PP-OHCF,51482,PJM,ATSIPP,PP_CS,PP-OHCD,SCALAR,SECONDARY,,PA,0,6583,Y
51483,PJM,ATSIPP,C1,PP-OHND,51483,PJM,ATSIPP,PP_C1,PP-OHCD,SCALAR,SECONDARY,,PA,0,6584,Y
51484,PJM,ATSIPP,C2,PP-OHND,51484,PJM,ATSIPP,PP_C2,PP-OHCD,SCALAR,SECONDARY,,PA,0,6585,Y
51485,PJM,ATSIPP,C3,PP-OHND,51485,PJM,ATSIPP,PP_C3,PP-OHCD,SCALAR,SECONDARY,,PA,0,6586,Y
51486,PJM,ATSIPP,CH,PP-OHND,51486,PJM,ATSIPP,PP_CH,PP-OHCD,SCALAR,SECONDARY,,PA,0,6587,Y
51487,PJM,ATSIPP,CS,PP-OHND,51487,PJM,ATSIPP,PP_CS,PP-OHCD,SCALAR,SECONDARY,,PA,0,6588,Y
51488,PJM,ATSIPP,C1,PP-OHNF,51488,PJM,ATSIPP,PP_C1,PP-OHCD,SCALAR,SECONDARY,,PA,0,6589,Y
51489,PJM,ATSIPP,C2,PP-OHNF,51489,PJM,ATSIPP,PP_C2,PP-OHCD,SCALAR,SECONDARY,,PA,0,6590,Y
51490,PJM,ATSIPP,C3,PP-OHNF,51490,PJM,ATSIPP,PP_C3,PP-OHCD,SCALAR,SECONDARY,,PA,0,6591,Y
51491,PJM,ATSIPP,CG,PP-OHNF,51491,PJM,ATSIPP,PP_CG,PP-OHCD,SCALAR,SECONDARY,,PA,0,6592,Y
51492,PJM,ATSIPP,CH,PP-OHNF,51492,PJM,ATSIPP,PP_CH,PP-OHCD,SCALAR,SECONDARY,,PA,0,6593,Y
51493,PJM,ATSIPP,CS,PP-OHNF,51493,PJM,ATSIPP,PP_CS,PP-OHCD,SCALAR,SECONDARY,,PA,0,6594,Y
51494,PJM,ATSIPP,C1,PP-GSRD,51494,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6595,Y
51495,PJM,ATSIPP,C2,PP-GSRD,51495,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6596,Y
51496,PJM,ATSIPP,C3,PP-GSRD,51496,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6597,Y
51497,PJM,ATSIPP,CG,PP-GSRD,51497,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6598,Y
51498,PJM,ATSIPP,CH,PP-GSRD,51498,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6599,Y
51499,PJM,ATSIPP,CS,PP-GSRD,51499,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6600,Y
51500,PJM,ATSIPP,C1,PP-GSRF,51500,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6601,Y
51501,PJM,ATSIPP,C2,PP-GSRF,51501,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6602,Y
51502,PJM,ATSIPP,C3,PP-GSRF,51502,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6603,Y
51503,PJM,ATSIPP,CG,PP-GSRF,51503,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6604,Y
51504,PJM,ATSIPP,CH,PP-GSRF,51504,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6605,Y
51505,PJM,ATSIPP,CS,PP-GSRF,51505,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6606,Y
51506,PJM,ATSIPP,C1,PP-GTD,51506,PJM,ATSIPP,PP_C1,PP-GTD,SCALAR,TRANSMISSION,,PA,0,6607,Y
51507,PJM,ATSIPP,C2,PP-GTD,51507,PJM,ATSIPP,PP_C2,PP-GTD,SCALAR,TRANSMISSION,,PA,0,6608,Y
51508,PJM,ATSIPP,C3,PP-GTD,51508,PJM,ATSIPP,PP_C3,PP-GTD,SCALAR,TRANSMISSION,,PA,0,6609,Y
51509,PJM,ATSIPP,CG,PP-GTD,51509,PJM,ATSIPP,PP_CG,PP-GTD,SCALAR,TRANSMISSION,,PA,0,6610,Y
51510,PJM,ATSIPP,CH,PP-GTD,51510,PJM,ATSIPP,PP_CH,PP-GTD,SCALAR,TRANSMISSION,,PA,0,6611,Y
51511,PJM,ATSIPP,CS,PP-GTD,51511,PJM,ATSIPP,PP_CS,PP-GTD,SCALAR,TRANSMISSION,,PA,0,6612,Y
51512,PJM,ATSIPP,C1,PP-GTF,51512,PJM,ATSIPP,PP_C1,PP-GTD,SCALAR,TRANSMISSION,,PA,0,6613,Y
51513,PJM,ATSIPP,C2,PP-GTF,51513,PJM,ATSIPP,PP_C2,PP-GTD,SCALAR,TRANSMISSION,,PA,0,6614,Y
51514,PJM,ATSIPP,C3,PP-GTF,51514,PJM,ATSIPP,PP_C3,PP-GTD,SCALAR,TRANSMISSION,,PA,0,6615,Y
51515,PJM,ATSIPP,CG,PP-GTF,51515,PJM,ATSIPP,PP_CG,PP-GTD,SCALAR,TRANSMISSION,,PA,0,6616,Y
51516,PJM,ATSIPP,CH,PP-GTF,51516,PJM,ATSIPP,PP_CH,PP-GTD,SCALAR,TRANSMISSION,,PA,0,6617,Y
51517,PJM,ATSIPP,CS,PP-GTF,51517,PJM,ATSIPP,PP_CS,PP-GTD,SCALAR,TRANSMISSION,,PA,0,6618,Y
51518,PJM,ATSIPP,C1,PP-GSWHF,51518,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6619,Y
51519,PJM,ATSIPP,C2,PP-GSWHF,51519,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6620,Y
51520,PJM,ATSIPP,C3,PP-GSWHF,51520,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6621,Y
51521,PJM,ATSIPP,CG,PP-GSWHF,51521,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6622,Y
51522,PJM,ATSIPP,CH,PP-GSWHF,51522,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6623,Y
51523,PJM,ATSIPP,CS,PP-GSWHF,51523,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6624,Y
51524,PJM,ATSIPP,C1,PP-PNPD,51524,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6625,Y
51525,PJM,ATSIPP,C2,PP-PNPD,51525,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6626,Y
51526,PJM,ATSIPP,C3,PP-PNPD,51526,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6627,Y
51527,PJM,ATSIPP,CG,PP-PNPD,51527,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6628,Y
51528,PJM,ATSIPP,CH,PP-PNPD,51528,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6629,Y
51529,PJM,ATSIPP,CS,PP-PNPD,51529,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6630,Y
51530,PJM,ATSIPP,C1,PP-PNPF,51530,PJM,ATSIPP,PP_C1,PP-GSD,SCALAR,SECONDARY,,PA,0,6631,Y
51531,PJM,ATSIPP,C2,PP-PNPF,51531,PJM,ATSIPP,PP_C2,PP-GSD,SCALAR,SECONDARY,,PA,0,6632,Y
51532,PJM,ATSIPP,C3,PP-PNPF,51532,PJM,ATSIPP,PP_C3,PP-GSD,SCALAR,SECONDARY,,PA,0,6633,Y
51533,PJM,ATSIPP,CG,PP-PNPF,51533,PJM,ATSIPP,PP_CG,PP-GSD,SCALAR,SECONDARY,,PA,0,6634,Y
51534,PJM,ATSIPP,CH,PP-PNPF,51534,PJM,ATSIPP,PP_CH,PP-GSD,SCALAR,SECONDARY,,PA,0,6635,Y
51535,PJM,ATSIPP,CS,PP-PNPF,51535,PJM,ATSIPP,PP_CS,PP-GSD,SCALAR,SECONDARY,,PA,0,6636,Y
51536,PJM,ATSIPP,SL,PP-POLD,51536,PJM,ATSIPP,PP_SL,PP-POLD,SCALAR,SECONDARY,,PA,0,6637,Y
51537,PJM,ATSIPP,SL,PP-POLF,51537,PJM,ATSIPP,PP_SL,PP-GSD,SCALAR,SECONDARY,,PA,0,6638,Y
51538,PJM,ATSIPP,RG,PP-RHAD,51538,PJM,ATSIPP,PP_RG,PP-RSD,SCALAR,SECONDARY,,PA,100,6639,Y
51539,PJM,ATSIPP,RH,PP-RHAD,51539,PJM,ATSIPP,PP_RH,PP-RSD,SCALAR,SECONDARY,,PA,100,6640,Y
51540,PJM,ATSIPP,RS,PP-RHAD,51540,PJM,ATSIPP,PP_RS,PP-RSD,SCALAR,SECONDARY,,PA,100,6641,Y
51541,PJM,ATSIPP,RG,PP-RHAF,51541,PJM,ATSIPP,PP_RG,PP-RSD,SCALAR,SECONDARY,,PA,100,6642,Y
51542,PJM,ATSIPP,RH,PP-RHAF,51542,PJM,ATSIPP,PP_RH,PP-RSD,SCALAR,SECONDARY,,PA,100,6643,Y
51543,PJM,ATSIPP,RS,PP-RHAF,51543,PJM,ATSIPP,PP_RS,PP-RSD,SCALAR,SECONDARY,,PA,100,6644,Y
51544,PJM,ATSIPP,RG,PP-RHBD,51544,PJM,ATSIPP,PP_RG,PP-RSD,SCALAR,SECONDARY,,PA,100,6645,Y
51545,PJM,ATSIPP,RH,PP-RHBD,51545,PJM,ATSIPP,PP_RH,PP-RSD,SCALAR,SECONDARY,,PA,100,6646,Y
51546,PJM,ATSIPP,RS,PP-RHBD,51546,PJM,ATSIPP,PP_RS,PP-RSD,SCALAR,SECONDARY,,PA,100,6647,Y
51547,PJM,ATSIPP,RG,PP-RHBF,51547,PJM,ATSIPP,PP_RG,PP-RSD,SCALAR,SECONDARY,,PA,100,6648,Y
51548,PJM,ATSIPP,RH,PP-RHBF,51548,PJM,ATSIPP,PP_RH,PP-RSD,SCALAR,SECONDARY,,PA,100,6649,Y
51549,PJM,ATSIPP,RS,PP-RHBF,51549,PJM,ATSIPP,PP_RS,PP-RSD,SCALAR,SECONDARY,,PA,100,6650,Y
51550,PJM,ATSIPP,RG,PP-RSD,51550,PJM,ATSIPP,PP_RG,PP-RSD,SCALAR,SECONDARY,,PA,100,6651,Y
51551,PJM,ATSIPP,RH,PP-RSD,51551,PJM,ATSIPP,PP_RH,PP-RSD,SCALAR,SECONDARY,,PA,100,6652,Y
51552,PJM,ATSIPP,RS,PP-RSD,51552,PJM,ATSIPP,PP_RS,PP-RSD,SCALAR,SECONDARY,,PA,100,6653,Y
51553,PJM,ATSIPP,RG,PP-RSF,51553,PJM,ATSIPP,PP_RG,PP-RSD,SCALAR,SECONDARY,,PA,100,6654,Y
51554,PJM,ATSIPP,RH,PP-RSF,51554,PJM,ATSIPP,PP_RH,PP-RSD,SCALAR,SECONDARY,,PA,100,6655,Y
51555,PJM,ATSIPP,RS,PP-RSF,51555,PJM,ATSIPP,PP_RS,PP-RSD,SCALAR,SECONDARY,,PA,100,6656,Y
51556,PJM,ATSIPP,RG,PP-RTAF,51556,PJM,ATSIPP,PP_RG,PP-RSD,SCALAR,SECONDARY,,PA,100,6657,Y
51557,PJM,ATSIPP,RH,PP-RTAF,51557,PJM,ATSIPP,PP_RH,PP-RSD,SCALAR,SECONDARY,,PA,100,6658,Y
51558,PJM,ATSIPP,RS,PP-RTAF,51558,PJM,ATSIPP,PP_RS,PP-RSD,SCALAR,SECONDARY,,PA,100,6659,Y
51559,PJM,ATSIPP,RG,PP-RTBF,51559,PJM,ATSIPP,PP_RG,PP-RSD,SCALAR,SECONDARY,,PA,100,6660,Y
51560,PJM,ATSIPP,RH,PP-RTBF,51560,PJM,ATSIPP,PP_RH,PP-RSD,SCALAR,SECONDARY,,PA,100,6661,Y
51561,PJM,ATSIPP,RS,PP-RTBF,51561,PJM,ATSIPP,PP_RS,PP-RSD,SCALAR,SECONDARY,,PA,100,6662,Y
