,ESG_SOURCEID,MARKET,DISCO_CODE,PROFILE_CLASS,RATE_CLASS,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG,GROUP
749,52548,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7648,N,"('NYISO', 'NYSEG', 'SC115')"
750,52549,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7649,N,"('NYISO', 'NYSEG', 'SC115')"
751,52550,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7650,N,"('NYISO', 'NYSEG', 'SC115')"
752,52551,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7651,N,"('NYISO', 'NYSEG', 'SC115')"
753,52552,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7652,N,"('NYISO', 'NYSEG', 'SC115')"
754,52553,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7653,N,"('NYISO', 'NYSEG', 'SC115')"
755,52554,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7654,N,"('NYISO', 'NYSEG', 'SC115')"
756,52555,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7655,N,"('NYISO', 'NYSEG', 'SC115')"
757,52556,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7656,N,"('NYISO', 'NYSEG', 'SC115')"
758,52557,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7657,N,"('NYISO', 'NYSEG', 'SC115')"
759,52558,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7658,N,"('NYISO', 'NYSEG', 'SC115')"
760,52559,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7659,N,"('NYISO', 'NYSEG', 'SC115')"
761,52560,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7660,N,"('NYISO', 'NYSEG', 'SC115')"
762,52561,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7661,N,"('NYISO', 'NYSEG', 'SC115')"
763,52562,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7662,N,"('NYISO', 'NYSEG', 'SC115')"
764,52563,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7663,N,"('NYISO', 'NYSEG', 'SC115')"
765,52564,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7664,N,"('NYISO', 'NYSEG', 'SC115')"
766,52565,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7665,N,"('NYISO', 'NYSEG', 'SC115')"
767,52566,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7666,N,"('NYISO', 'NYSEG', 'SC115')"
768,52567,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7667,N,"('NYISO', 'NYSEG', 'SC115')"
769,52568,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7668,N,"('NYISO', 'NYSEG', 'SC115')"
770,52569,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7669,N,"('NYISO', 'NYSEG', 'SC115')"
771,52570,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7670,N,"('NYISO', 'NYSEG', 'SC115')"
772,52571,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7671,N,"('NYISO', 'NYSEG', 'SC115')"
773,52572,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7672,N,"('NYISO', 'NYSEG', 'SC115')"
774,52573,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7673,N,"('NYISO', 'NYSEG', 'SC115')"
775,52574,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7674,N,"('NYISO', 'NYSEG', 'SC115')"
776,52575,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7675,N,"('NYISO', 'NYSEG', 'SC115')"
777,52576,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7676,N,"('NYISO', 'NYSEG', 'SC115')"
778,52577,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7677,N,"('NYISO', 'NYSEG', 'SC115')"
779,52578,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7678,N,"('NYISO', 'NYSEG', 'SC115')"
780,52579,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7679,N,"('NYISO', 'NYSEG', 'SC115')"
781,52580,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7680,N,"('NYISO', 'NYSEG', 'SC115')"
782,52581,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7681,N,"('NYISO', 'NYSEG', 'SC115')"
783,52583,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7683,N,"('NYISO', 'NYSEG', 'SC115')"
784,52584,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7684,N,"('NYISO', 'NYSEG', 'SC115')"
785,52585,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7685,N,"('NYISO', 'NYSEG', 'SC115')"
786,52586,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7686,N,"('NYISO', 'NYSEG', 'SC115')"
787,52587,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7687,N,"('NYISO', 'NYSEG', 'SC115')"
788,52588,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7688,N,"('NYISO', 'NYSEG', 'SC115')"
789,52589,NYISO,NYSEG,IDR,SC115,IDR,TRANS,,NY,0.0,7689,N,"('NYISO', 'NYSEG', 'SC115')"
790,52590,NYISO,NYSEG,IDR,SC115,IDR,TRANS,,NY,0.0,7690,N,"('NYISO', 'NYSEG', 'SC115')"
791,52591,NYISO,NYSEG,IDR,SC115,IDR,TRANS,,NY,0.0,7691,N,"('NYISO', 'NYSEG', 'SC115')"
792,52592,NYISO,NYSEG,IDR,SC115,IDR,TRANS,,NY,0.0,7692,N,"('NYISO', 'NYSEG', 'SC115')"
793,52593,NYISO,NYSEG,IDR,SC115,IDR,TRANS,,NY,0.0,7693,N,"('NYISO', 'NYSEG', 'SC115')"
794,52594,NYISO,NYSEG,IDR,SC115,IDR,TRANS,,NY,0.0,7694,N,"('NYISO', 'NYSEG', 'SC115')"
795,52595,NYISO,NYSEG,IDR,SC115,IDR,TRANS,,NY,0.0,7695,N,"('NYISO', 'NYSEG', 'SC115')"
796,52596,NYISO,NYSEG,IDR,SC115,IDR,TRANS,,NY,0.0,7696,N,"('NYISO', 'NYSEG', 'SC115')"
797,52597,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,100.0,7697,N,"('NYISO', 'NYSEG', 'SC115')"
798,52598,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,100.0,7698,N,"('NYISO', 'NYSEG', 'SC115')"
799,52599,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,100.0,7699,N,"('NYISO', 'NYSEG', 'SC115')"
800,52600,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,100.0,7700,N,"('NYISO', 'NYSEG', 'SC115')"
801,52601,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7701,N,"('NYISO', 'NYSEG', 'SC115')"
802,52602,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7702,N,"('NYISO', 'NYSEG', 'SC115')"
803,52603,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7703,N,"('NYISO', 'NYSEG', 'SC115')"
804,52604,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7704,N,"('NYISO', 'NYSEG', 'SC115')"
805,52605,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,100.0,7705,N,"('NYISO', 'NYSEG', 'SC115')"
806,52606,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,100.0,7706,N,"('NYISO', 'NYSEG', 'SC115')"
807,52607,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,100.0,7707,N,"('NYISO', 'NYSEG', 'SC115')"
808,52608,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,100.0,7708,N,"('NYISO', 'NYSEG', 'SC115')"
809,52609,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7709,N,"('NYISO', 'NYSEG', 'SC115')"
810,52610,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7710,N,"('NYISO', 'NYSEG', 'SC115')"
811,52611,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7711,N,"('NYISO', 'NYSEG', 'SC115')"
812,52612,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7712,N,"('NYISO', 'NYSEG', 'SC115')"
813,52613,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7713,N,"('NYISO', 'NYSEG', 'SC115')"
814,52614,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7714,N,"('NYISO', 'NYSEG', 'SC115')"
815,52615,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7715,N,"('NYISO', 'NYSEG', 'SC115')"
816,52616,NYISO,NYSEG,IDR,SC115,IDR,SUBTRANS,,NY,0.0,7716,N,"('NYISO', 'NYSEG', 'SC115')"
817,52617,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7717,N,"('NYISO', 'NYSEG', 'SC115')"
818,52618,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7718,N,"('NYISO', 'NYSEG', 'SC115')"
819,52619,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7719,N,"('NYISO', 'NYSEG', 'SC115')"
820,52620,NYISO,NYSEG,IDR,SC115,IDR,PRIMARY,,NY,0.0,7720,N,"('NYISO', 'NYSEG', 'SC115')"
821,52621,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7721,N,"('NYISO', 'NYSEG', 'SC115')"
822,52622,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7722,N,"('NYISO', 'NYSEG', 'SC115')"
823,52623,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7723,N,"('NYISO', 'NYSEG', 'SC115')"
824,52624,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7724,N,"('NYISO', 'NYSEG', 'SC115')"
825,52625,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7725,N,"('NYISO', 'NYSEG', 'SC115')"
826,52626,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7726,N,"('NYISO', 'NYSEG', 'SC115')"
827,52627,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7727,N,"('NYISO', 'NYSEG', 'SC115')"
828,52628,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,7728,N,"('NYISO', 'NYSEG', 'SC115')"
829,52629,NYISO,NYSEG,115-03-01,SC115,SCALAR,SECONDARY,,NY,0.0,7729,Y,"('NYISO', 'NYSEG', 'SC115')"
830,52630,NYISO,NYSEG,115-08-00,SC115,SCALAR,SECONDARY,,NY,100.0,7730,Y,"('NYISO', 'NYSEG', 'SC115')"
831,52631,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,100.0,7731,N,"('NYISO', 'NYSEG', 'SC115')"
832,52632,NYISO,NYSEG,115-08-00,SC115,SCALAR,SECONDARY,,NY,100.0,7732,Y,"('NYISO', 'NYSEG', 'SC115')"
833,52633,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,100.0,7733,N,"('NYISO', 'NYSEG', 'SC115')"
834,52721,NYISO,NYSEG,115-05-00,SC115,SCALAR,SECONDARY,,NY,0.0,7771,Y,"('NYISO', 'NYSEG', 'SC115')"
835,52722,NYISO,NYSEG,115-05-00,SC115,SCALAR,SECONDARY,,NY,0.0,7772,Y,"('NYISO', 'NYSEG', 'SC115')"
836,52723,NYISO,NYSEG,115-05-00,SC115,SCALAR,SECONDARY,,NY,0.0,7773,Y,"('NYISO', 'NYSEG', 'SC115')"
837,52724,NYISO,NYSEG,115-05-00,SC115,SCALAR,SECONDARY,,NY,0.0,7774,Y,"('NYISO', 'NYSEG', 'SC115')"
838,52725,NYISO,NYSEG,115-05-00,SC115,SCALAR,SECONDARY,,NY,0.0,7775,Y,"('NYISO', 'NYSEG', 'SC115')"
839,52726,NYISO,NYSEG,115-05-00,SC115,SCALAR,SECONDARY,,NY,0.0,7776,Y,"('NYISO', 'NYSEG', 'SC115')"
840,52727,NYISO,NYSEG,115-05-00,SC115,SCALAR,SECONDARY,,NY,0.0,7777,Y,"('NYISO', 'NYSEG', 'SC115')"
841,52728,NYISO,NYSEG,115-05-00,SC115,SCALAR,SECONDARY,,NY,0.0,7778,Y,"('NYISO', 'NYSEG', 'SC115')"
842,52913,NYISO,NYSEG,115-07-10,SC115,SCALAR,SECONDARY,,NY,0.0,7963,Y,"('NYISO', 'NYSEG', 'SC115')"
843,52986,NYISO,NYSEG,115-09-00,SC115,SCALAR,SECONDARY,,NY,0.0,8036,Y,"('NYISO', 'NYSEG', 'SC115')"
844,53355,NYISO,NYSEG,115-07-10,SC115,SCALAR,SECONDARY,,NY,0.0,8405,Y,"('NYISO', 'NYSEG', 'SC115')"
845,53356,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,8406,N,"('NYISO', 'NYSEG', 'SC115')"
846,53357,NYISO,NYSEG,115-07-10,SC115,SCALAR,SECONDARY,,NY,0.0,8407,Y,"('NYISO', 'NYSEG', 'SC115')"
847,53358,NYISO,NYSEG,IDR,SC115,IDR,SECONDARY,,NY,0.0,8408,N,"('NYISO', 'NYSEG', 'SC115')"
848,40424,NYISO,ORU,T102-RC102-2-10,102,SCALAR,SECONDARY,,NY,0.0,426,Y,"('NYISO', 'ORU', '102')"
849,40425,NYISO,ORU,T102-RC102-3-11,102,SCALAR,SECONDARY,,NY,0.0,427,Y,"('NYISO', 'ORU', '102')"
850,40426,NYISO,ORU,T102-RC102-4-12,102,SCALAR,SECONDARY,,NY,0.0,428,Y,"('NYISO', 'ORU', '102')"
851,40427,NYISO,ORU,T102-RC102-5-13,102,SCALAR,SECONDARY,,NY,0.0,429,Y,"('NYISO', 'ORU', '102')"
852,40428,NYISO,ORU,T102-RC102-1-9,102,SCALAR,SECONDARY,,NY,0.0,430,Y,"('NYISO', 'ORU', '102')"
853,40610,NYISO,ORU,T102-RC102-2-10,102,SCALAR,SECONDARY,,NY,0.0,3322,Y,"('NYISO', 'ORU', '102')"
854,40616,NYISO,ORU,T102-RC102-3-11,102,SCALAR,SECONDARY,,NY,0.0,3328,Y,"('NYISO', 'ORU', '102')"
855,40622,NYISO,ORU,T102-RC102-4-12,102,SCALAR,SECONDARY,,NY,0.0,3334,Y,"('NYISO', 'ORU', '102')"
856,40628,NYISO,ORU,T102-RC102-5-13,102,SCALAR,SECONDARY,,NY,0.0,3340,Y,"('NYISO', 'ORU', '102')"
857,40656,NYISO,ORU,T102-RC102-1-9,102,SCALAR,SECONDARY,,NY,0.0,3368,Y,"('NYISO', 'ORU', '102')"
858,51020,NYISO,ORU,T102-RC102-3-11,102,SCALAR,SECONDARY,Small Commercial & Industrial-General Service-PowerPick,NY,0.0,6121,Y,"('NYISO', 'ORU', '102')"
859,51021,NYISO,ORU,T102-RC102-4-12,102,SCALAR,SECONDARY,Small Commercial & Industrial-General Service-PowerPick,NY,0.0,6122,Y,"('NYISO', 'ORU', '102')"
860,51022,NYISO,ORU,T102-RC102-5-13,102,SCALAR,SECONDARY,Small Commercial & Industrial-General Service-PowerPick,NY,0.0,6123,Y,"('NYISO', 'ORU', '102')"
861,51023,NYISO,ORU,T102-RC102-1-9,102,SCALAR,SECONDARY,Small Commercial & Industrial-General Service-PowerPick,NY,0.0,6124,Y,"('NYISO', 'ORU', '102')"
862,51007,NYISO,ORU,T102-RC102-2-10,102,SCALAR,SECONDARY,Small Commercial & Industrial-General Service-PowerPick,NY,0.0,6108,Y,"('NYISO', 'ORU', '102')"
863,40493,NYISO,RGE,701,7,SCALAR,SECONDARY,,NY,0.0,495,Y,"('NYISO', 'RGE', '7')"
864,40683,NYISO,RGE,701,7,SCALAR,SECONDARY,,NY,0.0,3395,Y,"('NYISO', 'RGE', '7')"
865,40808,NYISO,RGE,701,7,SCALAR,SECONDARY,,NY,0.0,3773,Y,"('NYISO', 'RGE', '7')"
866,40809,NYISO,RGE,701,7,SCALAR,SECONDARY,,NY,0.0,3774,Y,"('NYISO', 'RGE', '7')"
867,40810,NYISO,RGE,701,7,SCALAR,SECONDARY,,NY,0.0,3775,Y,"('NYISO', 'RGE', '7')"
868,40811,NYISO,RGE,701,7,SCALAR,SECONDARY,,NY,0.0,3776,Y,"('NYISO', 'RGE', '7')"
869,50621,PJM,APSPA,GPC,WP-PP40D,SCALAR,SUBTRANSMISSION,WP_SUB,PA,0.0,5722,N,"('PJM', 'APSPA', 'WP-PP40D')"
870,50622,PJM,APSPA,GPC_IDR,WP-PP40D,IDR,SUBTRANSMISSION,WP_SUB,PA,0.0,5723,Y,"('PJM', 'APSPA', 'WP-PP40D')"
871,50623,PJM,APSPA,LPC,WP-PP40D,SCALAR,TRANSMISSION,WP_TRAN,PA,0.0,5724,N,"('PJM', 'APSPA', 'WP-PP40D')"
872,50629,PJM,APSPA,LPC_IDR,WP-PP40D,IDR,TRANSMISSION,WP_TRAN,PA,0.0,5730,Y,"('PJM', 'APSPA', 'WP-PP40D')"
873,53270,PJM,APSPA,GPI,WP-PP40D,SCALAR,SUBTRANSMISSION,WP_SUB,PA,0.0,8320,N,"('PJM', 'APSPA', 'WP-PP40D')"
874,53271,PJM,APSPA,GPI_IDR,WP-PP40D,IDR,SUBTRANSMISSION,WP_SUB,PA,0.0,8321,Y,"('PJM', 'APSPA', 'WP-PP40D')"
875,53941,PJM,APSPA,GSCL,WP-PP40D,SCALAR,SUBTRANSMISSION,WP_SUB,PA,0.0,8991,N,"('PJM', 'APSPA', 'WP-PP40D')"
876,53942,PJM,APSPA,GPI,WP-PP40D,SCALAR,SUBTRANSMISSION,WP_SUB,PA,0.0,8992,N,"('PJM', 'APSPA', 'WP-PP40D')"
877,53944,PJM,APSPA,GPI_IDR,WP-PP40D,IDR,SUBTRANSMISSION,WP_SUB,PA,0.0,8994,N,"('PJM', 'APSPA', 'WP-PP40D')"
878,53945,PJM,APSPA,GSCL_IDR,WP-PP40D,SCALAR,SUBTRANSMISSION,WP_SUB,PA,0.0,8995,N,"('PJM', 'APSPA', 'WP-PP40D')"
879,50627,PJM,APSPA,OLS,WP-POLD,SCALAR,SECONDARY,WP_SEC,PA,0.0,5728,Y,"('PJM', 'APSPA', 'WP-POLD')"
880,52197,PJM,APSPA,OLS,WP-POLD,SCALAR,SECONDARY,SECONDARY,PA,0.0,7297,Y,"('PJM', 'APSPA', 'WP-POLD')"
881,52453,PJM,APSPA,OLS,WP-POLD,SCALAR,SECONDARY,WP_SEC,PA,0.0,7553,Y,"('PJM', 'APSPA', 'WP-POLD')"
882,53943,PJM,APSPA,OLS,WP-POLD,SCALAR,SECONDARY,SECONDARY,PA,0.0,8993,Y,"('PJM', 'APSPA', 'WP-POLD')"
883,50529,PJM,APS,GSIL,PE-PH2D,SCALAR,SUBTRANS,PE_SUB,MD,0.0,5630,N,"('PJM', 'APS', 'PE-PH2D')"
884,50530,PJM,APS,GSCL,PE-PH2D,SCALAR,PRIMARY,PE_PRI,MD,0.0,5631,Y,"('PJM', 'APS', 'PE-PH2D')"
885,50531,PJM,APS,GSIL,PE-PH2D,SCALAR,PRIMARY,PE_PRI,MD,0.0,5632,Y,"('PJM', 'APS', 'PE-PH2D')"
886,50532,PJM,APS,GSCL_IDR,PE-PH2D,IDR,PRIMARY,PE_PRI,MD,0.0,5633,N,"('PJM', 'APS', 'PE-PH2D')"
887,50533,PJM,APS,GSIL_IDR,PE-PH2D,IDR,PRIMARY,PE_PRI,MD,0.0,5634,N,"('PJM', 'APS', 'PE-PH2D')"
888,50534,PJM,APS,GPC,PE-PH2D,SCALAR,SUBTRANS,PE_SUB,MD,0.0,5635,N,"('PJM', 'APS', 'PE-PH2D')"
889,50535,PJM,APS,GPI,PE-PH2D,SCALAR,SUBTRANS,PE_SUB,MD,0.0,5636,N,"('PJM', 'APS', 'PE-PH2D')"
890,50542,PJM,APS,GSCL,PE-PH2D,SCALAR,SECONDARY,PE_SEC,MD,0.0,5643,Y,"('PJM', 'APS', 'PE-PH2D')"
891,50544,PJM,APS,GSCS,PE-PH2D,SCALAR,SECONDARY,PE_SEC,MD,0.0,5645,Y,"('PJM', 'APS', 'PE-PH2D')"
892,50575,PJM,APS,GPI_IDR,PE-PH2D,IDR,SUBTRANS,PE_SUB,MD,0.0,5676,Y,"('PJM', 'APS', 'PE-PH2D')"
893,50579,PJM,APS,GPC_IDR,PE-PH2D,IDR,SUBTRANS,PE_SUB,MD,0.0,5680,Y,"('PJM', 'APS', 'PE-PH2D')"
894,50580,PJM,APS,GSIL_IDR,PE-PH2D,IDR,SUBTRANS,PE_SUB,MD,0.0,5681,Y,"('PJM', 'APS', 'PE-PH2D')"
895,52729,PJM,APS,GSCL,PE-PH2D,SCALAR,SECONDARY,PE_SEC,MD,0.0,7779,Y,"('PJM', 'APS', 'PE-PH2D')"
896,53276,PJM,APS,GSIS,PE-PH2D,SCALAR,SECONDARY,PE_SEC,MD,0.0,8326,Y,"('PJM', 'APS', 'PE-PH2D')"
897,53511,PJM,APS,GSCM,PE-PH2D,SCALAR,SECONDARY,,MD,0.0,8561,N,"('PJM', 'APS', 'PE-PH2D')"
898,54544,PJM,APS,GSIS_IDR,PE-PH2D,IDR,SECONDARY,PE_SEC,MD,0.0,9594,N,"('PJM', 'APS', 'PE-PH2D')"
899,50554,PJM,APS,GPI,PE-PH3D,SCALAR,SUBTRANS,PE_SUB,MD,0.0,5655,Y,"('PJM', 'APS', 'PE-PH3D')"
900,50555,PJM,APS,GPC,PE-PH3D,SCALAR,PRIMARY,PE_PRI,MD,0.0,5656,Y,"('PJM', 'APS', 'PE-PH3D')"
901,50556,PJM,APS,GPI,PE-PH3D,SCALAR,PRIMARY,PE_PRI,MD,0.0,5657,Y,"('PJM', 'APS', 'PE-PH3D')"
902,50557,PJM,APS,GPC_IDR,PE-PH3D,IDR,PRIMARY,PE_PRI,MD,0.0,5658,N,"('PJM', 'APS', 'PE-PH3D')"
903,50558,PJM,APS,GPI,PE-PH3D,SCALAR,PRIMARY,PE_PRI,MD,0.0,5659,Y,"('PJM', 'APS', 'PE-PH3D')"
904,50559,PJM,APS,GPC,PE-PH3D,SCALAR,SUBTRANS,PE_SUB,MD,0.0,5660,N,"('PJM', 'APS', 'PE-PH3D')"
905,50560,PJM,APS,GPI,PE-PH3D,SCALAR,SUBTRANS,PE_SUB,MD,0.0,5661,Y,"('PJM', 'APS', 'PE-PH3D')"
906,50566,PJM,APS,GPC,PE-PH3D,SCALAR,SECONDARY,PE_SEC,MD,0.0,5667,Y,"('PJM', 'APS', 'PE-PH3D')"
907,50567,PJM,APS,GPI,PE-PH3D,SCALAR,SECONDARY,PE_SEC,MD,0.0,5668,Y,"('PJM', 'APS', 'PE-PH3D')"
908,50568,PJM,APS,GPC,PE-PH3D,SCALAR,TRANS,PE_TRAN,MD,0.0,5669,N,"('PJM', 'APS', 'PE-PH3D')"
909,50581,PJM,APS,GPC_IDR,PE-PH3D,IDR,SUBTRANS,PE_SUB,MD,0.0,5682,Y,"('PJM', 'APS', 'PE-PH3D')"
910,50582,PJM,APS,GPC_IDR,PE-PH3D,IDR,TRANS,PE_TRAN,MD,0.0,5683,Y,"('PJM', 'APS', 'PE-PH3D')"
911,51258,PJM,APS,GPI_IDR,PE-PH3D,IDR,SECONDARY,PE_SEC,MD,0.0,6359,Y,"('PJM', 'APS', 'PE-PH3D')"
912,52270,PJM,APS,GSCL,PE-PH3D,SCALAR,SECONDARY,SECONDARY,MD,0.0,7370,Y,"('PJM', 'APS', 'PE-PH3D')"
913,20345,PJM,JCPL,GSTC,GST,SCALAR,SECONDARY,,NJ,0.0,766,Y,"('PJM', 'JCPL', 'GST')"
914,20346,PJM,JCPL,GSTC,GST,SCALAR,SECONDARY,,NJ,0.0,767,Y,"('PJM', 'JCPL', 'GST')"
915,20347,PJM,JCPL,GSTC,GST,SCALAR,SECONDARY,,NJ,0.0,768,Y,"('PJM', 'JCPL', 'GST')"
916,20348,PJM,JCPL,GSTC,GST,SCALAR,SECONDARY,,NJ,0.0,769,Y,"('PJM', 'JCPL', 'GST')"
917,20349,PJM,JCPL,GSTI,GST,SCALAR,SECONDARY,,NJ,0.0,770,N,"('PJM', 'JCPL', 'GST')"
918,20350,PJM,JCPL,GSTI,GST,SCALAR,SECONDARY,,NJ,0.0,771,N,"('PJM', 'JCPL', 'GST')"
919,20351,PJM,JCPL,GSTI,GST,SCALAR,SECONDARY,,NJ,0.0,772,N,"('PJM', 'JCPL', 'GST')"
920,20352,PJM,JCPL,GSTI,GST,SCALAR,SECONDARY,,NJ,0.0,773,N,"('PJM', 'JCPL', 'GST')"
921,20365,PJM,JCPL,IDR,GST,IDR,SECONDARY,,NJ,0.0,786,Y,"('PJM', 'JCPL', 'GST')"
922,20366,PJM,JCPL,IDR,GST,IDR,SECONDARY,,NJ,0.0,787,Y,"('PJM', 'JCPL', 'GST')"
923,20367,PJM,JCPL,IDR,GST,IDR,SECONDARY,,NJ,0.0,788,Y,"('PJM', 'JCPL', 'GST')"
924,20368,PJM,JCPL,IDR,GST,IDR,SECONDARY,,NJ,0.0,789,Y,"('PJM', 'JCPL', 'GST')"
925,20349,PJM,JCPL,GSTI,GST,IDR,SECONDARY,,NJ,0.0,3506,Y,"('PJM', 'JCPL', 'GST')"
926,20350,PJM,JCPL,GSTI,GST,IDR,SECONDARY,,NJ,0.0,3507,Y,"('PJM', 'JCPL', 'GST')"
927,20351,PJM,JCPL,GSTI,GST,IDR,SECONDARY,,NJ,0.0,3508,Y,"('PJM', 'JCPL', 'GST')"
928,20352,PJM,JCPL,GSTI,GST,IDR,SECONDARY,,NJ,0.0,3509,Y,"('PJM', 'JCPL', 'GST')"
929,50644,PJM,JCPL,GSTC,GST,IDR,SECONDARY,,NJ,0.0,5745,Y,"('PJM', 'JCPL', 'GST')"
930,50645,PJM,JCPL,GSTC,GST,IDR,SECONDARY,,NJ,0.0,5746,Y,"('PJM', 'JCPL', 'GST')"
931,51334,PJM,JCPL,GSTI,GST,SCALAR,SECONDARY,,NJ,0.0,6435,Y,"('PJM', 'JCPL', 'GST')"
932,52879,PJM,JCPL,GSTC,GST,SCALAR,SECONDARY,,NJ,0.0,7929,N,"('PJM', 'JCPL', 'GST')"
933,52880,PJM,JCPL,IDR,GST,IDR,SECONDARY,,NJ,0.0,7930,Y,"('PJM', 'JCPL', 'GST')"
934,20384,PJM,DQE,GSGM,E234,SCALAR,GSGM,,NJ,0.0,805,Y,"('PJM', 'DQE', 'E234')"
935,52215,PJM,DQE,GSGM,E234,IDR,GSGM,,NJ,0.0,7315,N,"('PJM', 'DQE', 'E234')"
