Utility Name,Rate Name,Description,Commodity,Voltage,Business Type,Loss Factor,Profile
ConEd,CONED_RC_SC12_50,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_53,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_54,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_55,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_57,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_59,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_6,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_60,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_61,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_63,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_64,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_65,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_67,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_69,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_7,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_70,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_71,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_73,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_74,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_75,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_77,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_79,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_97,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_98,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC12_99,Multi-Dwelling - Space Heating,Power,,Res-MultiFamily-w/SpcHtg,,
ConEd,CONED_RC_SC2,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_0,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_00,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_1,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_11,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_12,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_13,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_14,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_20,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_25,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_3,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_30,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_33,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_34,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_4,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_5,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_50,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_51,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_53,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_54,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_55,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_57,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_59,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_6,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_60,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_61,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_63,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_64,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_65,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_67,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_69,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_7,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_70,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_71,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_73,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_74,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_75,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_77,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_79,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_97,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_98,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC2_99,General Service Small Commercial,Power,,GenSvc-Sm,,
ConEd,CONED_RC_SC5,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_0,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_00,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_11,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_12,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_13,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_14,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_20,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_25,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_3,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_30,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_33,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_34,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_4,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_5,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_50,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_53,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_54,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_55,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_57,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_59,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_6,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_60,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_61,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_63,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_64,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_65,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_67,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_69,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_7,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_70,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_71,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_73,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_74,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_75,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_77,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_79,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_97,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_98,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC5_99,Electric Traction Systems,Power,,Railroad,,
ConEd,CONED_RC_SC51,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_0,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_11,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_12,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_13,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_14,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_20,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_25,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_3,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_30,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_33,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_34,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_4,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_5,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_50,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_53,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_54,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_55,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_57,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_59,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_6,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_60,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_61,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_63,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_64,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_65,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_67,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_69,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_7,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_70,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_71,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_73,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_74,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_75,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_77,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_79,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_97,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_98,Religious,Power,,Religious,,
ConEd,CONED_RC_SC51_99,Religious,Power,,Religious,,
ConEd,CONED_RC_SC6,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_0,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_00,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_11,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_12,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_13,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_14,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_20,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_25,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_3,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_30,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_33,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_34,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_4,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_5,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_50,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_53,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_54,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_55,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_57,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_59,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_6,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_60,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_61,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_63,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_64,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_65,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_67,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_69,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_7,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_70,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_71,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_73,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_74,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_75,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_77,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_79,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_97,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_98,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC6_99,Public and Private Street Lighting,Power,,Ltg-St,,
ConEd,CONED_RC_SC7,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_0,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_00,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_11,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_12,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_13,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_14,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_20,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_25,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_3,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_30,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_33,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_34,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_4,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_5,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_50,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_53,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_54,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_55,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_57,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_59,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_6,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_60,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_61,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_63,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_64,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_65,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_67,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_69,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_7,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_70,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_71,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_73,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_74,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_75,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_77,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_79,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_97,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_98,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC7_99,Residential Space Heating & Water Heating,Power,,Residential,,
ConEd,CONED_RC_SC8,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_0,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_00,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_11,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_12,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_13,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_14,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_20,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_25,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_3,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_30,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_33,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_34,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_4,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_5,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_50,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_53,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_54,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_55,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_57,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_59,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_6,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_60,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_61,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_63,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_64,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_65,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_67,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_69,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_7,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_70,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_71,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_73,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_74,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_75,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_77,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_79,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_97,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_98,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC8_99,Multiple Dwelling Redistribution,Power,,Res-MultiFamily_wo_SpcHtg,,
ConEd,CONED_RC_SC9,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_0,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_00,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_11,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_12,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_13,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_14,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_20,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_25,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_3,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_30,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_33,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_34,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_4,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_5,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
ConEd,CONED_RC_SC9_50,General Large Commercial (excluding Space Heating),Power,,GenSvc-Lg,,
