,SOURCEID,MARKET,DISCO_CODE,LOAD_PROFILE,RATE_CLASS,ESG_SOURCEID,MARKET_1,DISCO_CODE_1,PROFILE_CLASS,RATE_CLASS_1,METER_TYPE,LOSS_CODE,LOSS_DESCRIPTION,STATE,RES_FLAG,SEQ_ID,DEFAULT_FLAG,GROUP
125,49351,ERCOT,ONCOR,,G2,49351,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0.0,4451,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
126,49379,ERCOT,ONCOR,,N0,49379,ERCOT,ONCOR,,ERCOT_BUS,IDR,T,TRANSMISSION,TX,0.0,4479,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
127,49380,ERCOT,ONCOR,,N4,49380,ERCOT,ONCOR,,ERCOT_BUS,IDR,T,TRANSMISSION,TX,0.0,4480,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
128,49381,ERCOT,ONCOR,,N1,49381,ERCOT,ONCOR,,ERCOT_BUS,IDR,T,TRANSMISSION,TX,0.0,4481,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
129,50701,ERCOT,ONCOR,,B8,50701,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5802,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
130,50702,ERCOT,ONCOR,,B9,50702,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5803,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
131,50703,ERCOT,ONCOR,,BA,50703,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5804,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
132,50704,ERCOT,ONCOR,,BB,50704,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5805,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
133,50705,ERCOT,ONCOR,,BC,50705,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5806,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
134,50706,ERCOT,ONCOR,,BD,50706,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5807,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
135,50707,ERCOT,ONCOR,,C1,50707,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5808,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
136,50708,ERCOT,ONCOR,,C3,50708,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5809,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
137,50709,ERCOT,ONCOR,,C4,50709,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5810,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
138,50710,ERCOT,ONCOR,,C5,50710,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5811,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
139,50711,ERCOT,ONCOR,,D2,50711,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5812,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
140,50712,ERCOT,ONCOR,,D4,50712,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5813,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
141,50713,ERCOT,ONCOR,,D5,50713,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5814,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
142,50714,ERCOT,ONCOR,,D7,50714,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5815,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
143,50715,ERCOT,ONCOR,,DA,50715,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5816,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
144,50716,ERCOT,ONCOR,,DB,50716,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5817,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
145,50717,ERCOT,ONCOR,,DD,50717,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5818,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
146,50718,ERCOT,ONCOR,,DG,50718,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5819,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
147,50719,ERCOT,ONCOR,,DH,50719,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5820,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
148,50720,ERCOT,ONCOR,,DK,50720,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5821,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
149,50721,ERCOT,ONCOR,,DN,50721,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5822,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
150,50722,ERCOT,ONCOR,,DP,50722,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5823,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
151,50723,ERCOT,ONCOR,,DR,50723,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5824,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
152,50724,ERCOT,ONCOR,,DU,50724,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5825,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
153,50725,ERCOT,ONCOR,,DV,50725,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,5826,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
154,50726,ERCOT,ONCOR,,E2,50726,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5827,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
155,50727,ERCOT,ONCOR,,E4,50727,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5828,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
156,50728,ERCOT,ONCOR,,E5,50728,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5829,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
157,50729,ERCOT,ONCOR,,E6,50729,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5830,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
158,50730,ERCOT,ONCOR,,E7,50730,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5831,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
159,50731,ERCOT,ONCOR,,EA,50731,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5832,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
160,50732,ERCOT,ONCOR,,EB,50732,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5833,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
161,50733,ERCOT,ONCOR,,EC,50733,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5834,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
162,50734,ERCOT,ONCOR,,ED,50734,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5835,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
163,50735,ERCOT,ONCOR,,EG,50735,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5836,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
164,50736,ERCOT,ONCOR,,EH,50736,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5837,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
165,50737,ERCOT,ONCOR,,EJ,50737,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5838,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
166,50738,ERCOT,ONCOR,,EK,50738,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5839,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
167,50739,ERCOT,ONCOR,,EN,50739,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5840,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
168,50740,ERCOT,ONCOR,,EP,50740,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5841,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
169,50741,ERCOT,ONCOR,,EQ,50741,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5842,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
170,50742,ERCOT,ONCOR,,ER,50742,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5843,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
171,50743,ERCOT,ONCOR,,EU,50743,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5844,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
172,50744,ERCOT,ONCOR,,EV,50744,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,5845,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
173,50745,ERCOT,ONCOR,,G8,50745,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5846,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
174,50746,ERCOT,ONCOR,,G9,50746,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5847,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
175,50747,ERCOT,ONCOR,,GA,50747,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5848,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
176,50748,ERCOT,ONCOR,,GB,50748,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5849,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
177,50749,ERCOT,ONCOR,,GC,50749,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5850,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
178,50750,ERCOT,ONCOR,,GD,50750,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5851,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
179,50751,ERCOT,ONCOR,,J3,50751,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0.0,5852,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
180,50752,ERCOT,ONCOR,,K3,50752,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5853,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
181,50753,ERCOT,ONCOR,,L0,50753,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5854,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
182,50754,ERCOT,ONCOR,,L1,50754,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5855,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
183,50755,ERCOT,ONCOR,,L2,50755,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5856,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
184,50756,ERCOT,ONCOR,,L3,50756,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5857,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
185,50757,ERCOT,ONCOR,,L4,50757,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5858,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
186,50758,ERCOT,ONCOR,,L5,50758,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5859,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
187,50759,ERCOT,ONCOR,,M0,50759,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5860,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
188,50760,ERCOT,ONCOR,,M1,50760,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5861,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
189,50761,ERCOT,ONCOR,,M2,50761,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5862,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
190,50762,ERCOT,ONCOR,,M3,50762,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5863,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
191,50763,ERCOT,ONCOR,,M4,50763,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,5864,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
192,50764,ERCOT,ONCOR,,N5,50764,ERCOT,ONCOR,,ERCOT_BUS,IDR,T,TRANSMISSION,TX,0.0,5865,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
193,50765,ERCOT,ONCOR,,N8,50765,ERCOT,ONCOR,,ERCOT_BUS,IDR,T,TRANSMISSION,TX,0.0,5866,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
194,53473,ERCOT,ONCOR,,61112,53473,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8523,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
195,53474,ERCOT,ONCOR,,61112.1,53474,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8524,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
196,53475,ERCOT,ONCOR,,6111219,53475,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8525,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
197,53476,ERCOT,ONCOR,,611129,53476,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8526,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
198,53477,ERCOT,ONCOR,,61113,53477,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8527,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
199,53478,ERCOT,ONCOR,,61113.1,53478,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8528,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
200,53479,ERCOT,ONCOR,,6111317,53479,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8529,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
201,53480,ERCOT,ONCOR,,6111319,53480,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8530,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
202,53481,ERCOT,ONCOR,,61113197,53481,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8531,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
203,53482,ERCOT,ONCOR,,611132,53482,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8532,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
204,53483,ERCOT,ONCOR,,6111327,53483,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8533,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
205,53484,ERCOT,ONCOR,,6111329,53484,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8534,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
206,53485,ERCOT,ONCOR,,61113297,53485,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8535,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
207,53486,ERCOT,ONCOR,,611137,53486,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8536,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
208,53487,ERCOT,ONCOR,,611139,53487,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8537,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
209,53488,ERCOT,ONCOR,,6111397,53488,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8538,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
210,53489,ERCOT,ONCOR,,61114,53489,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0.0,8539,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
211,53490,ERCOT,ONCOR,,611142,53490,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0.0,8540,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
212,53491,ERCOT,ONCOR,,6111427,53491,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,8541,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
213,53492,ERCOT,ONCOR,,611147,53492,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,8542,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
214,53493,ERCOT,ONCOR,,611149,53493,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0.0,8543,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
215,53494,ERCOT,ONCOR,,6111497,53494,ERCOT,ONCOR,,ERCOT_BUS,IDR,B,PRIMARY,TX,0.0,8544,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
216,53495,ERCOT,ONCOR,,61115,53495,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,T,TRANSMISSION,TX,0.0,8545,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
217,53499,ERCOT,ONCOR,,23,53499,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8549,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
218,53500,ERCOT,ONCOR,,24,53500,ERCOT,ONCOR,,ERCOT_BUS,IDR,A,SECONDARY,TX,0.0,8550,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
219,53505,ERCOT,ONCOR,,32,53505,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8555,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
220,53506,ERCOT,ONCOR,,PN61112.1,53506,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8556,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
221,53507,ERCOT,ONCOR,,PN61113,53507,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8557,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
222,53508,ERCOT,ONCOR,,PN61113.1,53508,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,A,SECONDARY,TX,0.0,8558,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
223,53509,ERCOT,ONCOR,,PN61114,53509,ERCOT,ONCOR,,ERCOT_BUS,SCALAR,B,PRIMARY,TX,0.0,8559,Y,"('ERCOT', 'ONCOR', 'ERCOT_BUS')"
224,10028,ERCOT,AEPCPL,,834,10028,ERCOT,AEPCPL,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,28,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
225,10029,ERCOT,AEPCPL,,835,10029,ERCOT,AEPCPL,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,29,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
226,10030,ERCOT,AEPCPL,,839,10030,ERCOT,AEPCPL,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,30,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
227,10031,ERCOT,AEPCPL,,842,10031,ERCOT,AEPCPL,,ERCOT_BUS,IDR,B,Primary,TX,0.0,31,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
228,10032,ERCOT,AEPCPL,,845,10032,ERCOT,AEPCPL,,ERCOT_BUS,IDR,B,Primary,TX,0.0,32,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
229,10033,ERCOT,AEPCPL,,849,10033,ERCOT,AEPCPL,,ERCOT_BUS,IDR,B,Primary,TX,0.0,33,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
230,10034,ERCOT,AEPCPL,,856,10034,ERCOT,AEPCPL,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,34,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
231,10035,ERCOT,AEPCPL,,858,10035,ERCOT,AEPCPL,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,35,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
232,10036,ERCOT,AEPCPL,,860,10036,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,36,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
233,10037,ERCOT,AEPCPL,,863,10037,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,37,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
234,10038,ERCOT,AEPCPL,,864,10038,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,38,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
235,10039,ERCOT,AEPCPL,,865,10039,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,39,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
236,10040,ERCOT,AEPCPL,,870,10040,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,40,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
237,10041,ERCOT,AEPCPL,,871,10041,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,41,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
238,10042,ERCOT,AEPCPL,,872,10042,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,42,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
239,10043,ERCOT,AEPCPL,,873,10043,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,43,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
240,10044,ERCOT,AEPCPL,,874,10044,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,44,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
241,10045,ERCOT,AEPCPL,,875,10045,ERCOT,AEPCPL,,ERCOT_BUS,IDR,T,Transmission,TX,0.0,45,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
242,10119,ERCOT,AEPCPL,,826,10119,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,119,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
243,10120,ERCOT,AEPCPL,,827,10120,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,120,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
244,10121,ERCOT,AEPCPL,,828,10121,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,121,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
245,10122,ERCOT,AEPCPL,,829,10122,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,122,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
246,10123,ERCOT,AEPCPL,,830,10123,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,123,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
247,10124,ERCOT,AEPCPL,,831,10124,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,124,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
248,10125,ERCOT,AEPCPL,,833,10125,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,125,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
249,10126,ERCOT,AEPCPL,,838,10126,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,126,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
250,10127,ERCOT,AEPCPL,,841,10127,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,B,Primary,TX,0.0,127,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
251,10128,ERCOT,AEPCPL,,844,10128,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,B,Primary,TX,0.0,128,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
252,10129,ERCOT,AEPCPL,,848,10129,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,B,Primary,TX,0.0,129,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
253,10130,ERCOT,AEPCPL,,855,10130,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,130,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
254,10131,ERCOT,AEPCPL,,857,10131,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,131,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
255,49075,ERCOT,AEPCPL,,836,49075,ERCOT,AEPCPL,,ERCOT_BUS,SCALAR,A,Secondary,TX,0.0,4100,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
256,53295,ERCOT,AEPCPL,,847,53295,ERCOT,AEPCPL,,ERCOT_BUS,IDR,B,Primary,TX,0.0,8345,Y,"('ERCOT', 'AEPCPL', 'ERCOT_BUS')"
257,10046,ERCOT,AEPWTU,,837,10046,ERCOT,AEPWTU,,ERCOT_BUS,IDR,A,Secondary,TX,0.0,46,Y,"('ERCOT', 'AEPWTU', 'ERCOT_BUS')"
