CUSTOMERNAME,CUSTOMERID,LDC_ACCOUNT,ACCOUNTID,JURISCODE,PROFILECODE,METERTYPE,LOSSCODE,ZONECODE,STARTTIME,STOPTIME,USAGE,PEAK,CAPTAG_STARTTIME,CAPTAG_STOPTIME,CAPTAG_DELTA,CUR_CAPTAG
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037532111580000257,PJM_ATSICE_08037532111580000257,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"773,576.66",205.01,6/1/2018,5/31/2019,-61.6963,141.6181
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005954225000055194,PJM_ATSICE_08005954225000055194,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"204,708.08",113.22,6/1/2018,5/31/2019,0.3183,13.7045
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037532111450030111,PJM_ATSICE_08037532111450030111,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"26,281.11",9.17,6/1/2018,5/31/2019,-1.3736,1.42
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006643571730001988,PJM_ATSICE_08006643571730001988,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"3,350.63",4.05,6/1/2018,5/31/2019,-2.7268,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005295481060001952,PJM_ATSICE_08005295481060001952,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"11,820.70",3.43,6/1/2018,5/31/2019,0.1976,1.291
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006317120000247181,PJM_ATSIOE_08006317120000247181,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"2,065.03",0.97,6/1/2018,5/31/2019,0.1223,0.3168
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517870000325629,PJM_ATSIOE_08037517870000325629,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"447,149.30",120.81,6/1/2018,5/31/2019,-59.1301,80.4681
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517870000257801,PJM_ATSIOE_08037517870000257801,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,922,578.20",775.81,6/1/2018,5/31/2019,-116.9141,428.6229
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517870000326497,PJM_ATSIOE_08037517870000326497,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"355,873.97",139.19,6/1/2018,5/31/2019,-12.5165,61.6653
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517870000287966,PJM_ATSIOE_08037517870000287966,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"336,132.73",149.74,6/1/2018,5/31/2019,1.7359,69.3811
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08017172050001563446,PJM_ATSIOE_08017172050001563446,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"48,788.07",14.06,6/1/2018,5/31/2019,-2.1748,11.1853
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543760000266576,PJM_ATSIOE_08037543760000266576,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"49,700.05",14.40,6/1/2018,5/31/2019,-144.4735,1.5545
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037503681840001146,PJM_ATSICE_08037503681840001146,OH,CE_CS,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"143,098.72",66.94,6/1/2018,5/31/2019,-40.0187,28.8272
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037506660001319436,PJM_ATSIOE_08037506660001319436,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"372,201.82",91.61,6/1/2018,5/31/2019,-36.3726,54.6767
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037515921430001842,PJM_ATSICE_08037515921430001842,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"185,111.06",59.61,6/1/2018,5/31/2019,-14.0199,30.1392
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037515921060001788,PJM_ATSICE_08037515921060001788,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"121,876.86",39.34,6/1/2018,5/31/2019,-12.6623,15.0638
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554215000283836,PJM_ATSICE_08037554215000283836,OH,CE_C1,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"562,813.58",106.63,6/1/2018,5/31/2019,8.1651,126.1591
OLMSTED FALLS BOARD OF EDUCATION,1-5GRZF1,08037524841500000473,PJM_ATSICE_08037524841500000473,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"271,669.11",78.52,6/1/2018,5/31/2019,-20.1767,39.573
OLMSTED FALLS BOARD OF EDUCATION,1-5GRZF1,08037512150001400443,PJM_ATSIOE_08037512150001400443,OH,OE-GPD_IDR,I,PRIMARY,FEOHIOOE,6/1/19,5/31/20,"1,307,838.66",469.80,6/1/2018,5/31/2019,-123.5109,191.9209
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037545635000029587,PJM_ATSIOE_08037545635000029587,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"29,020.81",20.79,6/1/2018,5/31/2019,0.1020,0.1896
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006952420000977770,PJM_ATSIOE_08006952420000977770,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"41,308.77",24.27,6/1/2018,5/31/2019,-10.2048,8.7326
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037545635000091707,PJM_ATSIOE_08037545635000091707,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"27,623.73",12.46,6/1/2018,5/31/2019,-1.7810,6.8174
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543190001530723,PJM_ATSIOE_08037543190001530723,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,310,303.34",268.18,6/1/2018,5/31/2019,-62.4696,236.2963
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037522070001462956,PJM_ATSIOE_08037522070001462956,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,451,210.37",532.97,6/1/2018,5/31/2019,-128.7224,338.009
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037522070001070668,PJM_ATSIOE_08037522070001070668,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"486,728.79",150.43,6/1/2018,5/31/2019,-48.8942,78.2942
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006952420000977767,PJM_ATSIOE_08006952420000977767,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"8,344.98",3.82,6/1/2018,5/31/2019,-2.6963,0.4198
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037529145000020102,PJM_ATSIOE_08037529145000020102,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,036,841.85",244.71,6/1/2018,5/31/2019,-47.9769,172.2592
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005877725000049086,PJM_ATSICE_08005877725000049086,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"2,574.80",0.80,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006686075000020488,PJM_ATSIOE_08006686075000020488,OH,OE_SL,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"6,992.32",2.12,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037512190000544788,PJM_ATSIOE_08037512190000544788,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"218,525.37",72.95,6/1/2018,5/31/2019,-21.3173,21.8764
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006052965000052111,PJM_ATSICE_08006052965000052111,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"1,947.97",0.62,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037538990000582687,PJM_ATSIOE_08037538990000582687,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"24,188.70",9.57,6/1/2018,5/31/2019,-0.2001,6.4405
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037512190000540670,PJM_ATSIOE_08037512190000540670,OH,OE_C2,N,PRIMARY,FEOHIOOE,6/1/19,5/31/20,"163,970.09",53.54,6/1/2018,5/31/2019,-8.9069,16.9222
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037503691380001966,PJM_ATSICE_08037503691380001966,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"394,406.83",127.59,6/1/2018,5/31/2019,9.2222,87.0301
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005028695000303748,PJM_ATSIOE_08005028695000303748,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"3,809.39",2.97,6/1/2018,5/31/2019,-0.8805,0.2584
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037524761140000797,PJM_ATSICE_08037524761140000797,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"214,523.64",62.55,6/1/2018,5/31/2019,-42.8014,19.1386
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005695855000039735,PJM_ATSICE_08005695855000039735,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"1,823.83",0.55,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005518340001490879,PJM_ATSIOE_08005518340001490879,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"2,858.98",0.79,6/1/2018,5/31/2019,0.1250,0.6574
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037526465000236782,PJM_ATSIOE_08037526465000236782,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,94.90,0.07,6/1/2018,5/31/2019,0.0207,0.0347
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005954815000052210,PJM_ATSICE_08005954815000052210,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"7,829.16",2.32,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006858390000931688,PJM_ATSIOE_08006858390000931688,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"147,394.59",58.24,6/1/2018,5/31/2019,-13.4450,32.625
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037508391570032199,PJM_ATSICE_08037508391570032199,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"15,760.19",6.06,6/1/2018,5/31/2019,-0.1370,0.7044
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005612430000416252,PJM_ATSIOE_08005612430000416252,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"40,601.40",7.44,6/1/2018,5/31/2019,-0.0801,8.5288
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006125271400098259,PJM_ATSICE_08006125271400098259,OH,CE_CS,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"11,098.12",8.33,6/1/2018,5/31/2019,-3.1152,0.894
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543840000802378,PJM_ATSIOE_08037543840000802378,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,653.18",0.63,6/1/2018,5/31/2019,0.2587,0.6217
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005696321910094846,PJM_ATSICE_08005696321910094846,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"137,539.79",48.41,6/1/2018,5/31/2019,-8.2003,24.7581
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005876905000044739,PJM_ATSICE_08005876905000044739,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"3,994.67",1.24,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037529090000485570,PJM_ATSIOE_08037529090000485570,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"898,458.38",228.54,6/1/2018,5/31/2019,-62.4172,219.1583
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037542830000382361,PJM_ATSIOE_08037542830000382361,OH,OE_C3,N,PRIMARY,FEOHIOOE,6/1/19,5/31/20,"1,958,533.93",464.01,6/1/2018,5/31/2019,79.2066,543.5287
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037542781810053865,PJM_ATSICE_08037542781810053865,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"19,068.25",5.80,6/1/2018,5/31/2019,-3.6123,2.632
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005870925001248801,PJM_ATSICE_08005870925001248801,OH,CE_C1,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"6,278.76",1.10,6/1/2018,5/31/2019,-0.0420,1.0941
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006773540001378166,PJM_ATSIOE_08006773540001378166,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"4,234.66",1.48,6/1/2018,5/31/2019,0.0241,1.0592
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037525822030021376,PJM_ATSITE_08037525822030021376,OH,TE_C3,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"392,892.28",90.54,6/1/2018,5/31/2019,-30.1539,62.9495
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007829470000494717,PJM_ATSIOE_08007829470000494717,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,599.62,0.64,6/1/2018,5/31/2019,0.0603,0.2078
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007911775000385112,PJM_ATSIOE_08007911775000385112,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,931.28,0.17,6/1/2018,5/31/2019,0.0167,0.1601
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037522110001504933,PJM_ATSIOE_08037522110001504933,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"56,565.43",32.80,6/1/2018,5/31/2019,2.0399,3.7305
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005950101530000447,PJM_ATSICE_08005950101530000447,OH,CE_C3,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"173,584.30",43.85,6/1/2018,5/31/2019,-9.1693,44.3276
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005517095000304299,PJM_ATSIOE_08005517095000304299,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,153,582.06",425.93,6/1/2018,5/31/2019,-43.3002,167.6014
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037526172730006450,PJM_ATSITE_08037526172730006450,OH,TE_C2,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"993,923.46",318.25,6/1/2018,5/31/2019,-80.1958,132.7426
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037545982500021643,PJM_ATSITE_08037545982500021643,OH,TE_C2,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"368,717.02",125.74,6/1/2018,5/31/2019,-30.9645,68.9991
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005691265000212846,PJM_ATSITE_08005691265000212846,OH,TE_C2,N,PRIMARY,FEOHIOTE,6/1/19,5/31/20,"947,740.56",344.03,6/1/2018,5/31/2019,-66.2401,199.7289
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006859642350004577,PJM_ATSITE_08006859642350004577,OH,TE_CG,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"3,020.98",0.98,6/1/2018,5/31/2019,0.7193,1.5001
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005210555000349798,PJM_ATSIOE_08005210555000349798,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,106.11,0.02,6/1/2018,5/31/2019,-0.0087,0.0032
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007423095000320102,PJM_ATSITE_08007423095000320102,OH,TE_C2,N,PRIMARY,FEOHIOTE,6/1/19,5/31/20,"2,814,705.73","1,123.76",6/1/2018,5/31/2019,-245.7649,657.4231
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007401391050067812,PJM_ATSICE_08007401391050067812,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"87,166.07",18.80,6/1/2018,5/31/2019,-0.6849,18.5523
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007312875000251558,PJM_ATSICE_08007312875000251558,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,227.67,0.05,6/1/2018,5/31/2019,-0.0027,0.0517
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006516755000261329,PJM_ATSIOE_08006516755000261329,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,115.65,0.05,6/1/2018,5/31/2019,-0.0224,0.0096
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08020275070001513128,PJM_ATSIOE_08020275070001513128,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,10.89,0.02,6/1/2018,5/31/2019,-0.0081,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037529090000474642,PJM_ATSIOE_08037529090000474642,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"523,556.64",153.58,6/1/2018,5/31/2019,-30.3038,95.9354
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037526194000024591,PJM_ATSICE_08037526194000024591,OH,CE_C2,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"312,787.83",98.00,6/1/2018,5/31/2019,-31.6895,43.8676
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037554840000613575,PJM_ATSIOE_08037554840000613575,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"172,096.87",62.52,6/1/2018,5/31/2019,-3.7072,49.9658
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037521611250093011,PJM_ATSICE_08037521611250093011,OH,CE_C1,N,SUBTRANS,FEOHIOCE,6/1/19,5/31/20,"7,950,524.81","1,268.83",6/1/2018,5/31/2019,-150.0738,1192.9906
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005691265000329284,PJM_ATSITE_08005691265000329284,OH,TE_C2,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"508,516.11",191.16,6/1/2018,5/31/2019,-42.2168,114.8574
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005952195000380929,PJM_ATSICE_08005952195000380929,OH,CE_C1,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,8.75,0.01,6/1/2018,5/31/2019,0.0047,0.0058
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08008335275000310316,PJM_ATSITE_08008335275000310316,OH,TE_CG,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,490.78,0.10,6/1/2018,5/31/2019,0.2881,0.385
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005988370000721130,PJM_ATSIOE_08005988370000721130,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"49,987.86",16.58,6/1/2018,5/31/2019,0.5626,4.6672
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037521591970001888,PJM_ATSICE_08037521591970001888,OH,CE_C3,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"386,292.61",96.50,6/1/2018,5/31/2019,-49.5724,57.6303
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007808530001350328,PJM_ATSIOE_08007808530001350328,OH,OE_C3,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"54,495.33",11.26,6/1/2018,5/31/2019,-2.5127,10.1215
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037512205000199841,PJM_ATSIOE_08037512205000199841,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"938,122.17",333.61,6/1/2018,5/31/2019,-103.3170,136.3926
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037522800000453783,PJM_ATSIOE_08037522800000453783,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"827,926.59",323.61,6/1/2018,5/31/2019,-131.0028,116.143
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08008343960001335938,PJM_ATSIOE_08008343960001335938,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"8,722.82",5.76,6/1/2018,5/31/2019,0.0003,0.0053
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005877725000047476,PJM_ATSICE_08005877725000047476,OH,CE_SL,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"5,940.79",1.85,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08004738872010005894,PJM_ATSITE_08004738872010005894,OH,TE_C1,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"136,542.10",23.30,6/1/2018,5/31/2019,-2.3419,23.8152
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08026515865000026528,PJM_ATSIOE_08026515865000026528,OH,OE_SL,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"9,925.73",2.98,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006689095000080747,PJM_ATSITE_08006689095000080747,OH,TE_C1,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"380,870.61",56.92,6/1/2018,5/31/2019,-6.7289,59.7277
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037528501530000822,PJM_ATSICE_08037528501530000822,OH,CE_C3,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"272,047.94",58.49,6/1/2018,5/31/2019,-37.7723,26.6864
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037516580001377579,PJM_ATSIOE_08037516580001377579,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"361,767.16",126.64,6/1/2018,5/31/2019,-56.3378,37.3615
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037544780000560329,PJM_ATSIOE_08037544780000560329,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"234,150.30",74.66,6/1/2018,5/31/2019,2.5035,71.7458
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08007911770001475345,PJM_ATSIOE_08007911770001475345,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"229,400.57",72.61,6/1/2018,5/31/2019,-9.9065,45.685
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037517315000087066,PJM_ATSIOE_08037517315000087066,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"1,524,606.57",615.78,6/1/2018,5/31/2019,-167.8129,263.0825
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08004940432940015558,PJM_ATSITE_08004940432940015558,OH,TE_SL,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"19,459.99",10.04,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005691265000267097,PJM_ATSITE_08005691265000267097,OH,TE_CG,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"1,373.50",0.27,6/1/2018,5/31/2019,-0.0528,0.2296
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037525822020016867,PJM_ATSITE_08037525822020016867,OH,TE_C2,N,SECONDARY,FEOHIOTE,6/1/19,5/31/20,"164,177.82",57.57,6/1/2018,5/31/2019,-21.2398,21.5745
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08006046615000374345,PJM_ATSIOE_08006046615000374345,OH,OE_SL,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"2,018.15",0.60,6/1/2018,5/31/2019,0.0000,0
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037546472240030140,PJM_ATSITE_08037546472240030140,OH,TE_C2,N,PRIMARY,FEOHIOTE,6/1/19,5/31/20,"5,127,962.30","1,702.42",6/1/2018,5/31/2019,-197.4555,827.7403
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037523950000969511,PJM_ATSIOE_08037523950000969511,OH,OE_C1,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"2,521,696.89",484.82,6/1/2018,5/31/2019,-121.8122,329.6003
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08005691265000211455,PJM_ATSITE_08005691265000211455,OH,TE_C2,N,PRIMARY,FEOHIOTE,6/1/19,5/31/20,"1,865,348.49",618.31,6/1/2018,5/31/2019,-71.8581,452.4053
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037508371810001805,PJM_ATSICE_08037508371810001805,OH,CE_CG,N,SECONDARY,FEOHIOCE,6/1/19,5/31/20,"43,364.09",11.11,6/1/2018,5/31/2019,-0.3813,6.2795
POWER 4 SCHOOLS ELECTRIC PROGRAM_AGG,1-IZS153,08037543820000217955,PJM_ATSIOE_08037543820000217955,OH,OE_C2,N,SECONDARY,FEOHIOOE,6/1/19,5/31/20,"71,965.94",20.95,6/1/2018,5/31/2019,-0.4555,13.4461
